,Temp,Date,Lat,Long,Margalefidinium polykrikoides (Cells/L),MaxWSpd,WSpd,TotPrcp
61,52.90705357142857,2016-11-07,,,,12.1,2.9387499999999998,0.0
62,51.76298062593145,2016-11-14,,,,,,0.0
63,46.42089285714286,2016-11-21,,,,12.2,4.479411764705882,0.0
64,47.06482142857143,2016-11-28,,,,14.8,3.7289893617021272,3.5999999999999996
65,44.20125984251968,2016-12-05,,,,12.8,3.0005952380952383,1.0
66,39.45767981438515,2016-12-12,,,,18.4,3.6666666666666665,4.3
67,38.30482861400894,2016-12-19,,,,11.3,3.113095238095238,1.3
68,40.025,2016-12-26,,,,17.0,4.2631250000000005,3.4000000000000004
69,38.07982142857143,2017-01-02,,,,16.6,3.6367567567567565,0.3
70,37.960625,2017-01-09,,,,16.5,3.3669354838709675,2.9
71,39.06962742175857,2017-01-16,,,,11.2,2.7928571428571427,0.8
72,40.402142857142856,2017-01-23,,,,21.1,6.115327380952381,4.0
73,37.67067064083457,2017-01-30,,,,11.1,2.777155172413793,0.0
74,36.59214285714286,2017-02-06,,,,,,0.0
75,35.49821428571428,2017-02-13,,,,,,0.0
76,39.99848214285714,2017-02-20,,,,14.3,3.2618,0.7
77,40.40696428571429,2017-02-27,,,,19.6,4.518601190476191,2.3
78,37.91482142857143,2017-03-06,,,,17.3,4.472767857142857,0.7
79,36.38857142857143,2017-03-13,,,,23.4,5.521279761904762,2.8
80,38.31875,2017-03-20,,,,15.6,4.052466367713004,0.0
81,40.36008928571428,2017-03-27,,,,19.5,4.651636904761905,4.2
82,42.839107142857145,2017-04-03,,,,13.2,4.157886904761905,5.3
83,47.26383928571428,2017-04-10,,,,13.0,3.1081845238095234,0.2
84,51.43919642857143,2017-04-17,,,,11.4,4.146428571428571,2.5
85,50.492179104477614,2017-04-24,,,,13.0,3.1636904761904763,6.2
86,53.58953800298063,2017-05-01,,,,15.4,3.4575892857142856,10.6
87,54.33098214285714,2017-05-08,,,,15.5,3.702416918429003,3.2
88,57.1925,2017-05-15,,,,13.6,3.1805059523809525,0.3
89,59.11892857142857,2017-05-22,,,,11.5,2.815625,13.700000000000001
90,59.38839285714286,2017-05-29,,,,9.4,2.570982142857143,5.9
91,60.505186289120715,2017-06-05,,,,16.3,3.7096726190476192,5.3999999999999995
92,66.55223214285715,2017-06-12,,,,10.4,2.4005952380952382,5.9
93,68.26262295081968,2017-06-19,,,,11.7,2.9336309523809527,10.299999999999999
94,69.2032142857143,2017-06-26,,,,9.8,2.8160714285714286,1.2000000000000002
95,72.63573770491803,2017-07-03,,,,12.7,2.427710843373494,3.5
96,71.56488524590165,2017-07-10,,,,12.5,2.4373511904761904,8.6
97,73.79830357142858,2017-07-17,,,,12.2,2.2101190476190475,0.0
98,69.61732142857143,2017-07-24,,,,14.6,4.088690476190476,5.3999999999999995
99,71.34681614349776,2017-07-31,41.66359,-71.24159,450.0,8.1,2.0225308641975306,1.2
100,71.34681614349776,2017-07-31,41.5997,-71.22851,1600.0,8.1,2.0225308641975306,1.2
101,71.34681614349776,2017-07-31,41.67497,-71.40492,500.0,8.1,2.0225308641975306,1.2
102,71.34681614349776,2017-07-31,41.67922,-71.43732,14400.0,8.1,2.0225308641975306,1.2
103,71.34681614349776,2017-07-31,41.3964,-71.51151,350.0,8.1,2.0225308641975306,1.2
104,71.34681614349776,2017-07-31,41.38208,-71.53254,800.0,8.1,2.0225308641975306,1.2
105,71.34681614349776,2017-07-31,41.689022,-71.444691,3080000.0,8.1,2.0225308641975306,1.2
106,71.67886736214605,2017-08-07,,,,,,2.6
107,72.51848214285715,2017-08-14,,,,,,7.4
108,73.03410714285714,2017-08-21,41.571,-71.3119,50.0,,,0.0
109,69.7525892857143,2017-08-28,41.5722,-71.3944,10000.0,13.3,3.392993630573249,2.5
110,68.41839285714286,2017-09-04,,,,10.7,2.828358208955224,10.700000000000001
111,69.38795827123695,2017-09-11,,,,7.9,1.5811011904761905,0.7
112,68.45910714285714,2017-09-18,,,,24.0,7.582886904761905,2.0
113,68.24723214285714,2017-09-25,,,,14.6,2.414732142857143,6.800000000000001
114,66.17746646795827,2017-10-02,,,,9.7,2.315029761904762,2.2
115,66.0344642857143,2017-10-09,,,,14.7,3.2709821428571426,1.8
116,62.62276785714286,2017-10-16,,,,13.5,2.7455357142857144,0.0
117,63.230267857142856,2017-10-23,,,,20.5,3.154315476190476,13.9
118,60.16771982116244,2017-10-30,,,,18.5,3.5651785714285715,8.1
119,55.03892857142857,2017-11-06,,,,13.7,4.130357142857143,1.4
120,49.446875000000006,2017-11-13,,,,15.8,4.431696428571429,4.699999999999999
121,48.184464285714284,2017-11-20,,,,15.3,3.3879464285714285,4.3
122,47.271833084947836,2017-11-27,,,,12.3,3.1255952380952383,0.5
123,47.205982142857145,2017-12-04,,,,14.0,3.3760416666666666,4.5
124,42.012767857142855,2017-12-11,,,,16.8,3.4252976190476194,1.0
125,39.84446428571429,2017-12-18,,,,13.0,3.339732142857143,1.8
126,36.158482142857146,2017-12-25,,,,15.1,3.819345238095238,1.1
127,30.380267857142858,2018-01-01,,,,21.4,5.1831845238095235,0.9
128,31.664910714285714,2018-01-08,,,,14.0,4.248363095238095,7.5
129,33.35482142857143,2018-01-15,,,,13.4,3.3989583333333333,0.3
130,36.03821428571428,2018-01-22,,,,13.7,3.2433035714285716,5.5
131,36.127410714285716,2018-01-29,,,,16.3,4.639583333333333,2.2
132,35.32142857142857,2018-02-05,,,,13.5,2.706547619047619,5.5
133,37.84544642857143,2018-02-12,,,,13.4,2.8635416666666664,4.5
134,40.78705357142857,2018-02-19,,,,11.0,3.476636904761905,2.6999999999999997
135,41.075,2018-02-26,,,,28.9,6.798214285714285,2.1
136,39.113482142857144,2018-03-05,,,,19.0,5.465625,2.1
137,38.93883928571429,2018-03-12,,,,22.5,5.736309523809524,1.6
138,38.714107142857145,2018-03-19,,,,18.2,5.144196428571429,0.30000000000000004
139,41.207093889716845,2018-03-26,,,,13.4,3.8150297619047615,0.39999999999999997
140,42.364464285714284,2018-04-02,,,,15.7,3.7590773809523808,2.2
141,43.73348214285714,2018-04-09,,,,15.6,4.121875,0.3
142,44.901875,2018-04-16,,,,16.4,3.8062500000000004,4.0
143,48.75046199701937,2018-04-23,,,,12.4,2.4836309523809526,8.9
144,52.654196428571424,2018-04-30,,,,12.4,3.1605654761904765,0.7999999999999999
145,57.01651785714286,2018-05-07,,,,9.6,2.4604166666666667,0.6
146,55.88017883755589,2018-05-14,,,,14.3,2.971577380952381,5.300000000000001
147,58.746607142857144,2018-05-21,,,,11.4,3.0685157421289357,2.8
148,62.67767857142857,2018-05-28,,,,10.5,2.6714285714285717,0.7
149,62.8025,2018-06-04,,,,11.5,2.8720238095238093,8.2
150,63.858925373134326,2018-06-11,,,,10.8,2.4989583333333334,0.0
151,67.70518628912072,2018-06-18,,,,9.1,2.518452380952381,1.4
152,68.92758928571428,2018-06-25,,,,11.1,2.2489583333333334,2.3
153,72.85973214285714,2018-07-02,,,,13.5,2.5889880952380953,1.4
154,72.98366616989568,2018-07-09,,,,10.6,2.3827380952380954,0.1
155,74.58032786885246,2018-07-16,,,,12.0,2.525297619047619,5.8
156,76.94723214285715,2018-07-23,,,,11.8,2.5811011904761907,1.3
157,77.11276785714286,2018-07-30,41.67922,-71.43732,2816000.0,12.7,2.4236607142857145,10.1
158,77.11276785714286,2018-07-30,41.5829,-71.3173,8103000.0,12.7,2.4236607142857145,10.1
159,78.69886736214605,2018-08-06,41.67922,-71.43732,990000.0,8.4,2.2154761904761906,4.0
160,76.86580357142857,2018-08-13,41.5722,-71.3944,82000.0,12.7,3.0282738095238093,8.6
161,74.00616071428571,2018-08-20,41.5722,-71.3944,344000.0,10.9,2.736607142857143,2.6
162,75.64357142857143,2018-08-27,41.4418,-71.4349,6000.0,10.2,2.5632440476190474,0.0
163,75.64357142857143,2018-08-27,41.44939,-71.37615,50200.0,10.2,2.5632440476190474,0.0
164,75.64357142857143,2018-08-27,41.67159,-71.36161,1400.0,10.2,2.5632440476190474,0.0
165,75.64357142857143,2018-08-27,41.67922,-71.43732,900.0,10.2,2.5632440476190474,0.0
166,75.64357142857143,2018-08-27,41.67497,-71.40492,7200.0,10.2,2.5632440476190474,0.0
167,75.64357142857143,2018-08-27,41.67159,-71.36161,638000.0,10.2,2.5632440476190474,0.0
168,75.64357142857143,2018-08-27,41.5722,-71.3944,10000.0,10.2,2.5632440476190474,0.0
169,74.40193740685544,2018-09-03,41.5722,-71.3944,3000.0,10.7,3.2553571428571426,4.6
170,70.37776785714286,2018-09-10,41.5722,-71.3944,3000.0,11.8,2.4717261904761907,5.0
171,70.22589285714287,2018-09-17,,,,11.1,3.3355654761904763,0.7000000000000001
172,66.69339285714287,2018-09-24,,,,13.5,3.7313988095238093,0.8
173,66.50535714285715,2018-10-01,,,,12.2,2.8691964285714286,0.7000000000000001
174,65.56423248882265,2018-10-08,,,,14.4,2.8553571428571427,8.7
175,60.45180327868853,2018-10-15,,,,14.2,3.8517857142857146,0.9
176,54.417500000000004,2018-10-22,,,,16.7,3.4261261261261264,2.6
177,54.61035714285715,2018-10-29,,,,15.7,2.9260416666666664,5.199999999999999
178,53.56169642857143,2018-11-05,,,,14.1,3.816517857142857,7.9
179,48.31705357142857,2018-11-12,,,,17.1,3.7708333333333335,6.4
180,45.89830357142857,2018-11-19,,,,17.2,3.7989583333333337,3.5999999999999996
181,44.75991071428571,2018-11-26,,,,14.9,3.3273809523809526,4.4
182,44.25741071428571,2018-12-03,,,,10.8,3.4941964285714286,0.1
183,40.803636363636365,2018-12-10,,,,13.8,3.6166666666666667,1.5
184,43.105892857142855,2018-12-17,,,,19.1,3.9690476190476187,2.0
